F_PU9,L_T5,P_J306,S_PU9,ATTACK_FLAG
0.0,1.68,62.88,0.0,0
0.0,1.86,82.42,0.0,0
0.0,2.36,81.06,0.0,0
0.0,2.67,82.07,0.0,0
0.0,3.11,81.35,0.0,0
0.0,3.38,82.48,0.0,0
0.0,3.82,82.08,0.0,0
0.0,3.66,63.78,0.0,0
0.0,3.09,62.16,0.0,0
0.0,2.35,61.48,0.0,0
0.0,1.62,61.04,0.0,0
0.0,1.8,83.75,0.0,0
0.0,2.33,84.19,0.0,0
0.0,2.84,81.59,0.0,0
0.0,3.21,80.95,0.0,0
0.0,3.41,81.79,0.0,0
0.0,3.76,81.39,0.0,0
0.0,3.99,81.94,0.0,0
0.0,3.21,62.55,0.0,0
0.0,2.51,62.61,0.0,0
0.0,1.94,61.99,0.0,0
0.0,1.63,83.03,0.0,0
0.0,2.28,83.81,0.0,0
0.0,3.0,85.87,0.0,0
0.0,3.66,86.52,0.0,0
0.0,3.76,64.1,0.0,0
0.0,3.23,63.03,0.0,0
0.0,2.61,61.13,0.0,0
0.0,1.79,60.53,0.0,0
0.0,1.6,82.03,0.0,0
0.0,2.02,81.98,0.0,0
0.0,2.38,82.74,0.0,0
0.0,2.8,83.49,0.0,0
0.0,3.25,83.79,0.0,0
0.0,3.78,82.59,0.0,0
0.0,4.05,63.49,0.0,0
0.0,3.36,62.56,0.0,0
0.0,2.65,61.39,0.0,0
0.0,1.86,60.11,0.0,0
0.0,1.68,80.9,0.0,0
0.0,1.96,80.2,0.0,0
0.0,2.11,81.42,0.0,0
0.0,2.45,83.14,0.0,0
0.0,3.0,83.96,0.0,0
0.0,3.6,84.77,0.0,0
0.0,3.82,64.7,0.0,0
0.0,3.41,64.51,0.0,0
0.0,3.06,64.07,0.0,0
0.0,2.68,63.41,0.0,0
0.0,2.24,62.51,0.0,0
0.0,1.7,61.34,0.0,0
0.0,1.91,85.35,0.0,0
0.0,2.48,82.54,0.0,0
0.0,2.88,82.71,0.0,0
0.0,3.26,82.75,0.0,0
0.0,3.62,82.91,0.0,0
0.0,3.96,83.41,0.0,0
0.0,3.33,62.05,0.0,0
0.0,2.54,60.35,0.0,0
0.0,1.64,59.95,0.0,0
0.0,1.74,79.8,0.0,0
0.0,2.0,79.66,0.0,0
0.0,2.21,79.94,0.0,0
0.0,2.43,80.63,0.0,0
0.0,2.78,80.96,0.0,0
0.0,3.05,81.96,0.0,0
0.0,3.45,81.91,0.0,0
0.0,3.8,82.74,0.0,0
0.0,3.69,63.96,0.0,0
0.0,3.15,63.64,0.0,0
0.0,2.66,63.72,0.0,0
0.0,2.29,62.78,0.0,0
0.0,1.8,61.8,0.0,0
0.0,1.64,82.46,0.0,0
0.0,2.22,81.91,0.0,0
0.0,2.66,81.14,0.0,0
0.0,2.94,82.06,0.0,0
0.0,3.34,82.72,0.0,0
0.0,3.8,82.96,0.0,0
0.0,3.64,64.69,0.0,0
0.0,3.27,62.79,0.0,0
0.0,2.6,61.74,0.0,0
0.0,1.87,61.04,0.0,0
0.0,1.73,81.43,0.0,0
0.0,2.14,81.69,0.0,0
0.0,2.54,81.37,0.0,0
0.0,2.85,81.71,0.0,0
0.0,3.14,82.12,0.0,0
0.0,3.47,82.17,0.0,0
0.0,3.74,83.07,0.0,0
0.0,3.84,62.47,0.0,0
0.0,3.04,63.62,0.0,0
0.0,2.56,62.85,0.0,0
0.0,2.03,62.9,0.0,0
0.0,1.61,62.26,0.0,0
0.0,2.06,86.08,0.0,0
0.0,2.72,84.02,0.0,0
0.0,3.33,83.09,0.0,0
0.0,3.77,82.77,0.0,0
0.0,3.8,62.54,0.0,0
0.0,3.01,61.73,0.0,0
0.0,2.22,61.55,0.0,0
0.0,1.52,60.86,0.0,0
0.0,1.69,82.61,0.0,0
0.0,2.24,82.09,0.0,0
0.0,2.67,85.16,0.0,0
0.0,3.21,82.95,0.0,0
0.0,3.65,83.8,0.0,0
0.0,3.88,63.75,0.0,0
0.0,3.27,61.6,0.0,0
0.0,2.43,61.34,0.0,0
0.0,1.67,59.71,0.0,0
0.0,1.75,81.76,0.0,0
0.0,2.09,82.51,0.0,0
0.0,2.51,83.1,0.0,0
0.0,2.93,85.0,0.0,0
0.0,3.59,83.82,0.0,0
0.0,3.91,64.28,0.0,0
0.0,3.39,64.24,0.0,0
0.0,2.98,63.45,0.0,0
0.0,2.48,62.86,0.0,0
0.0,1.96,62.09,0.0,0
0.0,1.39,84.04,0.0,0
0.0,1.92,81.22,0.0,0
0.0,2.3,81.45,0.0,0
0.0,2.71,81.86,0.0,0
0.0,3.16,82.43,0.0,0
0.0,3.63,81.99,0.0,0
0.0,3.96,82.71,0.0,0
0.0,3.61,62.37,0.0,0
0.0,2.83,62.27,0.0,0
0.0,2.15,61.91,0.0,0
0.0,1.52,60.72,0.0,0
0.0,1.68,81.75,0.0,0
0.0,2.17,80.94,0.0,0
0.0,2.48,80.45,0.0,0
0.0,2.67,81.09,0.0,0
0.0,2.96,81.14,0.0,0
0.0,3.22,82.38,0.0,0
0.0,3.65,83.59,0.0,0
0.0,3.8,64.25,0.0,0
0.0,3.29,63.89,0.0,0
0.0,2.82,64.06,0.0,0
0.0,2.51,63.12,0.0,0
0.0,2.03,62.87,0.0,0
0.0,1.61,61.45,0.0,0
0.0,1.87,82.31,0.0,0
0.0,2.3,82.44,0.0,0
0.0,2.7,82.9,0.0,0
0.0,3.12,83.66,0.0,0
0.0,3.57,83.11,0.0,0
0.0,3.89,85.28,0.0,0
0.0,3.55,62.51,0.0,0
0.0,2.8,62.22,0.0,0
0.0,2.11,61.36,0.0,0
0.0,1.56,82.12,0.0,0
0.0,2.12,81.24,0.0,0
0.0,2.5,80.99,0.0,0
0.0,2.85,81.06,0.0,0
0.0,3.11,80.75,0.0,0
0.0,3.35,80.39,0.0,0
0.0,3.53,81.25,0.0,0
0.0,3.82,82.35,0.0,0
0.0,3.62,63.01,0.0,0
0.0,2.93,63.2,0.0,0
0.0,2.39,63.23,0.0,0
0.0,1.97,62.95,0.0,0
0.0,1.58,61.92,0.0,0
0.0,1.92,83.1,0.0,0
0.0,2.54,82.32,0.0,0
0.0,2.98,81.93,0.0,0
0.0,3.3,82.41,0.0,0
0.0,3.69,82.45,0.0,0
0.0,3.92,63.35,0.0,0
0.0,3.23,62.38,0.0,0
0.0,2.51,61.81,0.0,0
0.0,1.8,60.5,0.0,0
0.0,1.75,81.19,0.0,0
0.0,2.09,82.19,0.0,0
0.0,2.53,82.36,0.0,0
0.0,2.92,82.57,0.0,0
0.0,3.29,84.2,0.0,0
0.0,3.87,83.17,0.0,0
0.0,3.66,62.47,0.0,0
0.0,2.89,61.62,0.0,0
0.0,2.1,60.68,0.0,0
0.0,1.61,84.07,0.0,0
0.0,2.06,83.58,0.0,0
0.0,2.67,84.49,0.0,0
0.0,3.36,85.03,0.0,0
0.0,3.98,65.14,0.0,0
0.0,3.65,64.21,0.0,0
0.0,3.17,63.3,0.0,0
0.0,2.6,62.92,0.0,0
0.0,2.07,61.5,0.0,0
0.0,1.39,81.21,0.0,0
0.0,1.69,81.81,0.0,0
0.0,2.01,81.96,0.0,0
0.0,2.36,82.91,0.0,0
0.0,2.86,85.2,0.0,0
0.0,3.34,86.35,0.0,0
0.0,3.89,83.91,0.0,0
0.0,3.5,62.31,0.0,0
0.0,2.73,62.34,0.0,0
0.0,2.07,61.62,0.0,0
0.0,1.41,80.74,0.0,0
0.0,1.8,80.41,0.0,0
0.0,2.12,79.96,0.0,0
0.0,2.33,79.55,0.0,0
0.0,2.46,80.05,0.0,0
0.0,2.7,82.35,0.0,0
0.0,3.18,83.72,0.0,0
0.0,3.8,84.17,0.0,0
0.0,3.67,64.69,0.0,0
0.0,3.3,64.44,0.0,0
0.0,2.95,64.08,0.0,0
0.0,2.61,63.22,0.0,0
0.0,2.14,62.51,0.0,0
0.0,1.62,61.76,0.0,0
0.0,1.97,85.3,0.0,0
0.0,2.47,82.41,0.0,0
0.0,2.88,82.25,0.0,0
0.0,3.2,82.42,0.0,0
0.0,3.5,82.97,0.0,0
0.0,3.86,83.2,0.0,0
0.0,3.52,61.89,0.0,0
0.0,2.69,60.21,0.0,0
0.0,1.75,59.52,0.0,0
0.0,1.47,80.54,0.0,0
0.0,1.73,80.8,0.0,0
0.0,2.0,80.81,0.0,0
0.0,2.25,81.07,0.0,0
0.0,2.51,82.09,0.0,0
0.0,2.9,82.83,0.0,0
0.0,3.36,83.15,0.0,0
0.0,3.85,84.54,0.0,0
0.0,3.91,64.22,0.0,0
0.0,3.38,63.84,0.0,0
0.0,2.87,63.54,0.0,0
0.0,2.41,62.99,0.0,0
0.0,1.94,62.49,0.0,0
0.0,1.57,85.59,0.0,0
0.0,2.23,83.21,0.0,0
0.0,2.72,82.13,0.0,0
0.0,3.01,83.58,0.0,0
0.0,3.49,83.48,0.0,0
0.0,3.88,84.15,0.0,0
0.0,3.49,62.4,0.0,0
0.0,2.73,61.87,0.0,0
0.0,2.01,62.07,0.0,0
0.0,1.43,81.33,0.0,0
0.0,1.87,83.92,0.0,0
0.0,2.33,81.56,0.0,0
0.0,2.73,80.86,0.0,0
0.0,2.96,81.06,0.0,0
0.0,3.26,80.77,0.0,0
0.0,3.49,81.16,0.0,0
0.0,3.77,81.58,0.0,0
0.0,3.82,63.04,0.0,0
0.0,3.1,61.79,0.0,0
0.0,2.31,62.9,0.0,0
0.0,1.83,62.62,0.0,0
0.0,1.67,86.27,0.0,0
0.0,2.51,85.89,0.0,0
0.0,3.21,83.91,0.0,0
0.0,3.83,82.84,0.0,0
0.0,3.59,63.37,0.0,0
0.0,2.96,60.91,0.0,0
0.0,2.07,61.33,0.0,0
0.0,1.58,81.39,0.0,0
0.0,2.0,80.87,0.0,0
0.0,2.27,81.33,0.0,0
0.0,2.62,81.6,0.0,0
0.0,2.96,81.9,0.0,0
0.0,3.34,84.61,0.0,0
0.0,3.77,82.8,0.0,0
0.0,3.9,63.15,0.0,0
0.0,3.19,62.69,0.0,0
0.0,2.51,62.45,0.0,0
0.0,1.91,59.76,0.0,0
0.0,1.65,81.17,0.0,0
0.0,1.98,81.65,0.0,0
0.0,2.33,81.83,0.0,0
0.0,2.65,83.87,0.0,0
0.0,3.2,84.86,0.0,0
0.0,3.82,86.02,0.0,0
0.0,3.75,64.66,0.0,0
0.0,3.35,63.95,0.0,0
0.0,2.88,62.86,0.0,0
0.0,2.28,62.11,0.0,0
0.0,1.67,61.77,0.0,0
0.0,1.92,81.43,0.0,0
0.0,2.22,82.45,0.0,0
0.0,2.66,83.65,0.0,0
0.0,3.23,82.94,0.0,0
0.0,3.67,86.95,0.0,0
0.0,4.01,63.31,0.0,0
0.0,3.3,62.95,0.0,0
0.0,2.65,62.33,0.0,0
0.0,2.01,60.87,0.0,0
0.0,1.64,82.7,0.0,0
0.0,2.09,81.58,0.0,0
0.0,2.38,82.79,0.0,0
0.0,2.84,81.78,0.0,0
0.0,3.08,82.08,0.0,0
0.0,3.36,82.44,0.0,0
0.0,3.67,84.18,0.0,0
0.0,3.78,64.22,0.0,0
0.0,3.27,63.78,0.0,0
0.0,2.78,63.54,0.0,0
0.0,2.34,63.27,0.0,0
0.0,1.94,62.57,0.0,0
0.0,1.54,85.46,0.0,0
0.0,2.23,82.37,0.0,0
0.0,2.77,81.65,0.0,0
0.0,3.16,81.22,0.0,0
0.0,3.47,81.11,0.0,0
0.0,3.71,82.6,0.0,0
0.0,3.92,62.99,0.0,0
0.0,3.18,63.06,0.0,0
0.0,2.57,60.81,0.0,0
0.0,1.72,60.96,0.0,0
0.0,1.61,84.38,0.0,0
0.0,2.16,81.74,0.0,0
0.0,2.6,82.15,0.0,0
0.0,3.06,82.19,0.0,0
0.0,3.48,82.67,0.0,0
0.0,3.93,81.8,0.0,0
0.0,3.38,61.58,0.0,0
0.0,2.52,60.44,0.0,0
0.0,1.63,61.37,0.0,0
0.0,1.85,82.39,0.0,0
0.0,2.4,82.86,0.0,0
0.0,2.99,86.42,0.0,0
0.0,3.73,87.47,0.0,0
0.0,3.92,63.99,0.0,0
0.0,3.35,63.45,0.0,0
0.0,2.77,62.32,0.0,0
0.0,2.11,62.34,0.0,0
0.0,1.56,60.97,0.0,0
0.0,1.75,81.77,0.0,0
0.0,2.09,82.78,0.0,0
0.0,2.55,83.66,0.0,0
0.0,3.08,82.1,0.0,0
0.0,3.34,82.63,0.0,0
0.0,3.8,82.41,0.0,0
0.0,3.65,63.0,0.0,0
0.0,2.95,62.72,0.0,0
0.0,2.32,60.67,0.0,0
0.0,1.51,80.33,0.0,0
0.0,1.85,80.24,0.0,0
0.0,2.17,79.98,0.0,0
0.0,2.42,80.89,0.0,0
0.0,2.85,80.85,0.0,0
0.0,3.08,82.57,0.0,0
0.0,3.57,83.51,0.0,0
0.0,3.85,64.25,0.0,0
0.0,3.34,63.89,0.0,0
0.0,2.85,63.85,0.0,0
0.0,2.47,62.69,0.0,0
0.0,1.92,62.06,0.0,0
0.0,1.66,84.76,0.0,0
0.0,2.21,82.39,0.0,0
0.0,2.72,82.32,0.0,0
0.0,3.17,81.64,0.0,0
0.0,3.46,82.73,0.0,0
0.0,3.88,82.61,0.0,0
0.0,3.49,62.96,0.0,0
0.0,2.81,62.39,0.0,0
0.0,2.15,62.18,0.0,0
0.0,1.57,61.17,0.0,0
0.0,2.0,85.54,0.0,0
0.0,2.54,82.56,0.0,0
0.0,2.95,82.37,0.0,0
0.0,3.32,82.43,0.0,0
0.0,3.62,82.28,0.0,0
0.0,3.85,82.23,0.0,0
0.0,3.77,61.77,0.0,0
0.0,2.89,62.61,0.0,0
0.0,2.25,62.73,0.0,0
0.0,1.75,62.41,0.0,0
0.0,1.59,87.46,0.0,0
0.0,2.47,87.89,0.0,0
0.0,3.26,85.91,0.0,0
0.0,4.03,64.81,0.0,0
0.0,3.6,63.67,0.0,0
0.0,3.02,62.54,0.0,0
0.0,2.35,61.49,0.0,0
0.0,1.62,59.81,0.0,0
0.0,1.77,81.73,0.0,0
0.0,2.14,81.84,0.0,0
0.0,2.49,81.92,0.0,0
0.0,2.84,82.04,0.0,0
0.0,3.18,82.28,0.0,0
0.0,3.53,82.16,0.0,0
0.0,3.8,81.22,0.0,0
0.0,3.93,62.24,0.0,0
0.0,3.09,61.84,0.0,0
0.0,2.3,60.08,0.0,0
0.0,1.39,79.84,0.0,0
0.0,1.74,80.55,0.0,0
0.0,2.07,81.85,0.0,0
0.0,2.56,81.79,0.0,0
0.0,3.0,83.05,0.0,0
0.0,3.58,85.93,0.0,0
0.0,3.95,64.57,0.0,0
0.0,3.48,64.46,0.0,0
0.0,3.1,63.92,0.0,0
0.0,2.67,62.64,0.0,0
0.0,2.08,62.13,0.0,0
0.0,1.5,81.86,0.0,0
0.0,2.01,81.38,0.0,0
0.0,2.41,81.9,0.0,0
0.0,2.84,82.37,0.0,0
0.0,3.29,81.37,0.0,0
0.0,3.52,82.51,0.0,0
0.0,3.93,82.5,0.0,0
0.0,3.45,63.31,0.0,0
0.0,2.84,62.29,0.0,0
0.0,2.16,61.48,0.0,0
0.0,1.46,81.5,0.0,0
0.0,1.91,80.71,0.0,0
0.0,2.19,81.75,0.0,0
0.0,2.57,81.76,0.0,0
0.0,2.9,81.8,0.0,0
0.0,3.2,82.4,0.0,0
0.0,3.55,83.57,0.0,0
0.0,3.94,63.18,0.0,0
0.0,3.23,63.41,0.0,0
0.0,2.67,63.34,0.0,0
0.0,2.22,63.03,0.0,0
0.0,1.79,62.65,0.0,0
0.0,1.72,83.63,0.0,0
0.0,2.35,84.0,0.0,0
0.0,3.01,82.32,0.0,0
0.0,3.38,85.21,0.0,0
0.0,3.8,82.65,0.0,0
0.0,3.83,63.92,0.0,0
0.0,3.26,64.16,0.0,0
0.0,2.85,62.82,0.0,0
0.0,2.26,61.65,0.0,0
0.0,1.57,61.01,0.0,0
0.0,1.93,82.35,0.0,0
0.0,2.41,84.48,0.0,0
0.0,2.86,85.17,0.0,0
0.0,3.32,83.17,0.0,0
0.0,3.74,83.24,0.0,0
0.0,3.78,62.07,0.0,0
0.0,2.94,60.5,0.0,0
0.0,2.0,60.04,0.0,0
0.0,1.63,82.2,0.0,0
0.0,2.06,82.9,0.0,0
0.0,2.55,83.3,0.0,0
0.0,3.18,86.96,0.0,0
0.0,3.92,88.02,0.0,0
0.0,3.66,64.28,0.0,0
0.0,3.19,63.72,0.0,0
0.0,2.7,61.99,0.0,0
0.0,2.0,61.81,0.0,0
0.0,1.58,81.08,0.0,0
0.0,2.03,81.01,0.0,0
0.0,2.41,81.81,0.0,0
0.0,2.86,81.66,0.0,0
0.0,3.26,81.61,0.0,0
0.0,3.59,81.78,0.0,0
0.0,3.96,82.68,0.0,0
0.0,3.51,63.31,0.0,0
0.0,2.89,62.51,0.0,0
0.0,2.23,61.84,0.0,0
0.0,1.58,60.21,0.0,0
0.0,1.64,80.15,0.0,0
0.0,1.88,80.34,0.0,0
0.0,2.14,80.5,0.0,0
0.0,2.39,81.08,0.0,0
0.0,2.71,81.72,0.0,0
0.0,3.09,82.15,0.0,0
0.0,3.51,86.19,0.0,0
0.0,3.87,64.72,0.0,0
0.0,3.45,64.7,0.0,0
0.0,3.14,63.74,0.0,0
0.0,2.67,63.21,0.0,0
0.0,2.18,61.62,0.0,0
0.0,1.5,82.24,0.0,0
0.0,2.01,82.09,0.0,0
0.0,2.41,82.25,0.0,0
0.0,2.78,83.79,0.0,0
0.0,3.32,83.0,0.0,0
0.0,3.69,83.43,0.0,0
0.0,3.84,63.17,0.0,0
0.0,3.14,62.38,0.0,0
0.0,2.43,61.66,0.0,0
0.0,1.71,61.43,0.0,0
0.0,1.87,81.74,0.0,0
0.0,2.24,81.62,0.0,0
0.0,2.57,81.4,0.0,0
0.0,2.84,81.14,0.0,0
0.0,3.03,81.79,0.0,0
0.0,3.34,82.3,0.0,0
0.0,3.69,83.18,0.0,0
0.0,3.86,63.57,0.0,0
0.0,3.22,63.42,0.0,0
0.0,2.67,63.6,0.0,0
0.0,2.27,63.19,0.0,0
0.0,1.87,62.27,0.0,0
0.0,1.65,84.72,0.0,0
0.0,2.39,83.89,0.0,0
0.0,2.96,83.77,0.0,0
0.0,3.49,85.47,0.0,0
0.0,3.86,83.97,0.0,0
0.0,3.53,62.81,0.0,0
0.0,2.83,63.42,0.0,0
0.0,2.35,61.56,0.0,0
0.0,1.63,61.02,0.0,0
0.0,1.8,81.45,0.0,0
0.0,2.23,81.43,0.0,0
0.0,2.62,81.98,0.0,0
0.0,3.04,81.75,0.0,0
0.0,3.45,83.57,0.0,0
0.0,3.72,81.03,0.0,0
0.0,3.95,81.25,0.0,0
0.0,3.32,61.83,0.0,0
0.0,2.51,60.45,0.0,0
0.0,1.62,60.41,0.0,0
0.0,1.7,82.19,0.0,0
0.0,2.25,83.17,0.0,0
0.0,2.88,83.56,0.0,0
0.0,3.52,87.19,0.0,0
0.0,3.85,64.58,0.0,0
0.0,3.41,63.69,0.0,0
0.0,2.87,62.79,0.0,0
0.0,2.27,61.72,0.0,0
0.0,1.59,60.41,0.0,0
0.0,1.84,81.42,0.0,0
0.0,2.19,82.36,0.0,0
0.0,2.62,83.0,0.0,0
0.0,3.09,83.17,0.0,0
0.0,3.55,86.31,0.0,0
0.0,3.9,63.75,0.0,0
0.0,3.28,62.29,0.0,0
0.0,2.54,61.97,0.0,0
0.0,1.85,61.51,0.0,0
0.0,1.73,81.59,0.0,0
0.0,2.09,81.97,0.0,0
0.0,2.49,81.14,0.0,0
0.0,2.73,80.67,0.0,0
0.0,2.88,81.47,0.0,0
0.0,3.13,83.77,0.0,0
0.0,3.72,86.88,0.0,0
0.0,3.71,64.39,0.0,0
0.0,3.26,64.04,0.0,0
0.0,2.83,64.01,0.0,0
0.0,2.48,63.52,0.0,0
0.0,2.11,62.92,0.0,0
0.0,1.69,61.86,0.0,0
0.0,1.91,83.27,0.0,0
0.0,2.47,82.75,0.0,0
0.0,2.9,82.65,0.0,0
0.0,3.27,82.73,0.0,0
0.0,3.62,82.97,0.0,0
0.0,3.99,83.09,0.0,0
0.0,3.47,62.51,0.0,0
0.0,2.73,61.66,0.0,0
0.0,1.97,59.69,0.0,0
0.0,1.61,79.76,0.0,0
0.0,1.85,79.83,0.0,0
0.0,2.07,80.21,0.0,0
0.0,2.36,80.09,0.0,0
0.0,2.61,81.38,0.0,0
0.0,3.06,81.84,0.0,0
0.0,3.45,82.08,0.0,0
0.0,3.85,84.57,0.0,0
0.0,3.52,63.71,0.0,0
0.0,2.97,63.28,0.0,0
0.0,2.44,63.1,0.0,0
0.0,1.98,62.8,0.0,0
0.0,1.55,62.64,0.0,0
0.0,2.08,84.81,0.0,0
0.0,2.62,81.26,0.0,0
0.0,2.89,81.32,0.0,0
0.0,3.17,81.82,0.0,0
0.0,3.49,82.25,0.0,0
0.0,3.84,82.99,0.0,0
0.0,3.56,61.69,0.0,0
0.0,2.7,63.21,0.0,0
0.0,2.21,61.5,0.0,0
0.0,1.5,61.12,0.0,0
0.0,1.98,81.7,0.0,0
0.0,2.41,81.77,0.0,0
0.0,2.8,82.66,0.0,0
0.0,3.29,82.13,0.0,0
0.0,3.6,82.49,0.0,0
0.0,3.95,81.79,0.0,0
0.0,3.49,61.73,0.0,0
0.0,2.64,61.81,0.0,0
0.0,1.92,61.07,0.0,0
0.0,1.69,83.28,0.0,0
0.0,2.24,84.06,0.0,0
0.0,2.95,87.12,0.0,0
0.0,3.7,87.97,0.0,0
0.0,3.76,64.73,0.0,0
0.0,3.37,62.6,0.0,0
0.0,2.66,62.35,0.0,0
0.0,2.02,62.31,0.0,0
0.0,1.48,80.63,0.0,0
0.0,1.71,82.15,0.0,0
0.0,2.17,82.38,0.0,0
0.0,2.62,83.2,0.0,0
0.0,3.14,82.18,0.0,0
0.0,3.44,83.53,0.0,0
0.0,3.93,83.88,0.0,0
0.0,3.58,62.48,0.0,0
0.0,2.82,62.47,0.0,0
0.0,2.17,61.04,0.0,0
0.0,1.56,85.13,0.0,0
0.0,2.04,81.37,0.0,0
0.0,2.27,82.0,0.0,0
0.0,2.63,81.93,0.0,0
0.0,2.92,82.5,0.0,0
0.0,3.28,83.4,0.0,0
0.0,3.74,83.4,0.0,0
0.0,3.71,64.36,0.0,0
0.0,3.25,63.97,0.0,0
0.0,2.8,63.95,0.0,0
0.0,2.46,63.62,0.0,0
0.0,2.12,62.24,0.0,0
0.0,1.55,61.27,0.0,0
0.0,1.95,81.94,0.0,0
0.0,2.48,80.48,0.0,0
0.0,2.7,80.76,0.0,0
0.0,2.98,81.35,0.0,0
0.0,3.32,82.58,0.0,0
0.0,3.78,81.63,0.0,0
0.0,3.97,64.14,0.0,0
0.0,3.41,63.23,0.0,0
0.0,2.79,61.96,0.0,0
0.0,2.07,61.57,0.0,0
0.0,1.39,81.48,0.0,0
0.0,1.89,82.94,0.0,0
0.0,2.24,81.39,0.0,0
0.0,2.63,81.04,0.0,0
0.0,2.91,81.3,0.0,0
0.0,3.2,81.69,0.0,0
0.0,3.54,82.64,0.0,0
0.0,3.99,83.83,0.0,0
0.0,3.48,63.58,0.0,0
0.0,2.91,63.55,0.0,0
0.0,2.44,63.46,0.0,0
0.0,2.07,62.72,0.0,0
0.0,1.6,62.3,0.0,0
0.0,2.07,83.81,0.0,0
0.0,2.7,83.67,0.0,0
0.0,3.25,82.57,0.0,0
0.0,3.58,83.88,0.0,0
0.0,4.05,62.91,0.0,0
0.0,3.28,61.97,0.0,0
0.0,2.49,61.03,0.0,0
0.0,1.68,60.06,0.0,0
0.0,1.71,81.01,0.0,0
0.0,2.09,81.68,0.0,0
0.0,2.55,82.24,0.0,0
0.0,3.0,81.88,0.0,0
0.0,3.46,84.13,0.0,0
0.0,3.84,81.19,0.0,0
0.0,3.75,61.67,0.0,0
0.0,2.86,62.07,0.0,0
0.0,2.14,61.22,0.0,0
0.0,1.55,81.19,0.0,0
0.0,2.0,83.75,0.0,0
0.0,2.74,82.42,0.0,0
0.0,3.22,84.58,0.0,0
0.0,3.97,86.89,0.0,0
0.0,3.8,65.0,0.0,0
0.0,3.47,64.37,0.0,0
0.0,3.07,63.19,0.0,0
0.0,2.5,60.98,0.0,0
0.0,1.68,60.01,0.0,0
0.0,1.74,80.99,0.0,0
0.0,2.09,81.82,0.0,0
0.0,2.47,83.27,0.0,0
0.0,3.0,82.61,0.0,0
0.0,3.35,83.2,0.0,0
0.0,3.78,84.06,0.0,0
0.0,3.64,63.04,0.0,0
0.0,2.95,61.9,0.0,0
0.0,2.2,61.54,0.0,0
0.0,1.5,80.79,0.0,0
0.0,1.79,80.82,0.0,0
0.0,2.04,81.51,0.0,0
0.0,2.38,81.07,0.0,0
0.0,2.63,81.48,0.0,0
0.0,2.94,83.46,0.0,0
0.0,3.49,84.24,0.0,0
0.0,4.0,64.21,0.0,0
0.0,3.45,63.89,0.0,0
0.0,2.94,64.07,0.0,0
0.0,2.6,63.32,0.0,0
0.0,2.15,62.46,0.0,0
0.0,1.62,61.65,0.0,0
0.0,1.9,85.48,0.0,0
0.0,2.45,86.42,0.0,0
0.0,3.04,82.77,0.0,0
0.0,3.4,83.2,0.0,0
0.0,3.81,83.48,0.0,0
0.0,3.61,62.68,0.0,0
0.0,2.87,62.54,0.0,0
0.0,2.23,61.88,0.0,0
0.0,1.58,60.64,0.0,0
0.0,1.71,83.82,0.0,0
0.0,2.22,83.74,0.0,0
0.0,2.61,81.08,0.0,0
0.0,2.94,80.64,0.0,0
0.0,3.16,81.16,0.0,0
0.0,3.45,80.19,0.0,0
0.0,3.58,81.34,0.0,0
0.0,3.82,82.74,0.0,0
0.0,3.6,64.12,0.0,0
0.0,3.11,63.76,0.0,0
0.0,2.64,63.75,0.0,0
0.0,2.29,63.41,0.0,0
0.0,1.94,63.01,0.0,0
0.0,1.58,62.31,0.0,0
0.0,2.08,83.33,0.0,0
0.0,2.7,83.11,0.0,0
0.0,3.25,83.22,0.0,0
0.0,3.69,82.81,0.0,0
0.0,3.95,62.95,0.0,0
0.0,3.2,61.23,0.0,0
0.0,2.32,60.99,0.0,0
0.0,1.53,60.52,0.0,0
0.0,1.91,82.61,0.0,0
0.0,2.37,81.3,0.0,0
0.0,2.63,81.45,0.0,0
0.0,2.9,82.0,0.0,0
0.0,3.24,82.14,0.0,0
0.0,3.56,81.02,0.0,0
0.0,3.66,82.13,0.0,0
0.0,3.94,82.63,0.0,0
0.0,3.35,62.83,0.0,0
0.0,2.67,62.06,0.0,0
0.0,1.98,61.96,0.0,0
0.0,1.39,82.83,0.0,0
0.0,2.0,86.67,0.0,0
0.0,2.79,87.48,0.0,0
0.0,3.58,84.18,0.0,0
0.0,3.86,65.04,0.0,0
0.0,3.53,62.98,0.0,0
0.0,2.85,61.14,0.0,0
0.0,2.0,59.82,0.0,0
0.0,1.4,82.3,0.0,0
0.0,1.85,81.53,0.0,0
0.0,2.18,82.69,0.0,0
0.0,2.62,83.21,0.0,0
0.0,3.11,83.12,0.0,0
0.0,3.56,85.32,0.0,0
0.0,4.07,63.39,0.0,0
0.0,3.37,62.99,0.0,0
0.0,2.71,62.24,0.0,0
0.0,2.04,61.1,0.0,0
0.0,1.6,79.77,0.0,0
0.0,1.83,80.35,0.0,0
0.0,2.14,80.53,0.0,0
0.0,2.48,79.91,0.0,0
0.0,2.69,81.88,0.0,0
0.0,3.11,83.96,0.0,0
0.0,3.77,83.75,0.0,0
0.0,3.81,64.56,0.0,0
0.0,3.37,64.27,0.0,0
0.0,2.97,63.64,0.0,0
0.0,2.51,63.18,0.0,0
0.0,2.05,61.37,0.0,0
0.0,1.35,83.94,0.0,0
0.0,1.84,81.37,0.0,0
0.0,2.22,81.49,0.0,0
0.0,2.59,81.78,0.0,0
0.0,2.93,82.93,0.0,0
